,county name,pop_density,mean_PRE,sd_PRE,mean_POST,sd_POST
1115,"Assumption, Louisiana, US",69.2,0.0,0.0,0.0,0.0
1116,"Avoyelles, Louisiana, US",50.5,-0.17328679513998632,0.17328679513998632,0.0,0.0
1117,"Beauregard, Louisiana, US",30.8,0.0,0.0,0.0,0.0
1118,"Bienville, Louisiana, US",17.7,0.0,0.0,0.08664339756999315,0.08664339756999313
1119,"Bossier, Louisiana, US",139.3,0.21972245773362192,0.14203259760506567,0.150496600540742,0.05411484591684341
1120,"Caddo, Louisiana, US",290.2,0.29444389791664405,0.11082902858198546,0.08989033337040073,0.05319554581598437
1121,"Calcasieu, Louisiana, US",181.2,0.09155102405567583,0.09155102405567583,0.18329213359917831,0.06754603851099265
1122,"Caldwell, Louisiana, US",19.1,0.0,0.0,0.0,0.0
1123,"Cameron, Louisiana, US",5.3,0.0,0.0,0.0,0.0
1124,"Catahoula, Louisiana, US",14.7,0.0,0.0,0.0,0.0
1125,"Claiborne, Louisiana, US",22.8,0.0,0.0,0.05068313851352055,0.05068313851352055
1126,"Concordia, Louisiana, US",29.9,0.0,0.0,0.0,0.0
1127,"De Soto, Louisiana, US",30.4,0.10986122886681098,0.07631514133513223,0.1059122325484004,0.05688116572033426
1128,"East Baton Rouge, Louisiana, US",966.6,0.18445348252295168,0.05305210587772114,0.1075251581528889,0.018549381926900955
1129,"East Carroll, Louisiana, US",18.4,0.0,0.0,0.0,0.0
1130,"East Feliciana, Louisiana, US",44.7,0.0,0.0,0.13862943611198902,0.13862943611198905
1131,"Evangeline, Louisiana, US",51.3,0.0,0.0,0.0,0.0
1132,"Franklin, Louisiana, US",33.2,0.0,0.0,0.0,0.0
1133,"Grant, Louisiana, US",34.7,0.0,0.0,0.0,0.0
1134,"Iberia, Louisiana, US",127.6,0.27465307216702745,0.27465307216702745,0.0638532029707488,0.07652159529985621
1135,"Iberville, Louisiana, US",54.0,0.13411982603617506,0.06522405755518237,0.14539385122571008,0.028876289648166412
1136,"Jackson, Louisiana, US",28.6,0.0,0.0,0.0,0.0
1137,"Jefferson, Louisiana, US",1463.1,0.2780816363948436,0.05395599966874725,0.06229485687510759,0.012260827199745675
1138,"Jefferson Davis, Louisiana, US",48.5,0.0,0.0,0.15694461266687282,0.24858458621966936
1139,"Lafayette, Louisiana, US",824.6,0.2011797390542625,0.11075332735101577,0.12870242714764474,0.037857797002054015
1140,"Lafourche, Louisiana, US",90.2,0.12602676010180822,0.09301601966510734,0.14733187454270574,0.08147238788870637
1141,"LaSalle,Louisiana,US",23.8,0.0,0.0,0.0,0.0
1142,"Lincoln, Louisiana, US",99.1,0.0,0.0,0.0,0.0
1143,"Livingston, Louisiana, US",197.5,0.0,0.0,0.1373265360835137,0.1373265360835137
1144,"Madison, Louisiana, US",19.4,0.0,0.0,0.0,0.0
1145,"Morehouse, Louisiana, US",35.2,0.0,0.0,0.0,0.0
1146,"Natchitoches, Louisiana, US",31.6,0.0,0.0,0.0,0.0
1147,"Orleans, Louisiana, US",2029.4,0.23097292568111194,0.034107936410087206,0.051970482538592364,0.01334692799473395
1148,"Ouachita, Louisiana, US",251.8,0.0,0.0,0.2011797390542625,0.1346766418969845
1149,"Plaquemines, Louisiana, US",29.5,0.12206803207423442,0.0969157335396024,0.07576697544628945,0.04536534784652008
1150,"Pointe Coupee, Louisiana, US",40.9,0.0,0.0,0.17328679513998632,0.17328679513998632
1151,"Rapides, Louisiana, US",99.9,0.10663802777845316,0.09154654794191966,0.027892943914276207,0.027892943914276207
1152,"Red River, Louisiana, US",23.4,0.0,0.0,0.11552453009332425,0.11552453009332427
1153,"Richland, Louisiana, US",37.1,0.0,0.0,0.0,0.0
1154,"Sabine, Louisiana, US",28.0,0.0,0.0,0.0,0.0
1155,"St. Bernard, Louisiana, US",95.1,0.1890401401527123,0.07649979584416475,0.0,0.042170167388941436
1156,"St. Charles, Louisiana, US",189.1,0.23317721431468508,0.07886720105494681,0.0713181073084516,0.035245595715490415
1157,"St. Helena, Louisiana, US",27.4,0.0,0.0,0.0,0.0
1158,"St. James, Louisiana, US",91.5,0.10539761583694442,0.06820343469944491,0.07576697544628944,0.033053302742137865
1159,"St. John the Baptist, Louisiana, US",215.5,0.22590060452618183,0.05970295056055371,0.0638532029707488,0.041397503405133936
1160,"St. Landry, Louisiana, US",90.3,0.2310490601866485,0.14612825628622758,0.14733187454270574,0.08302927446469721
1161,"St. Martin, Louisiana, US",70.7,0.03196467471686453,0.0647152092849505,0.08664339756999313,0.051049414446907734
1162,"St. Mary, Louisiana, US",98.4,0.0,0.0,0.17328679513998632,0.17328679513998632
1163,"St. Tammany, Louisiana, US",276.4,0.21992144413460493,0.06743958888142446,0.15401796016157906,0.039800829657810094
1164,"Tangipahoa, Louisiana, US",153.0,0.0,0.28297615150344424,0.21309351152980313,0.04430660418971607
1165,"Tensas, Louisiana, US",8.7,0.0,0.0,0.0,0.0
1166,"Terrebonne, Louisiana, US",90.8,0.2310490601866484,0.12136332715483777,0.0699519734919278,0.06709775342997355
1167,"Union, Louisiana, US",25.9,0.0,0.0,0.0,0.0
1168,"Vermilion, Louisiana, US",49.4,0.0,0.0,0.0,0.0
1169,"Vernon, Louisiana, US",39.4,0.0,0.0,0.0,0.0
1170,"Washington, Louisiana, US",70.4,0.05331901388922658,0.05331901388922659,0.17328679513998627,0.12363012776423249
1171,"Webster, Louisiana, US",69.5,0.05331901388922658,0.05331901388922659,0.0,0.0
1172,"West Baton Rouge, Louisiana, US",123.6,0.149685396081178,0.09169365923082358,0.031414303535113285,0.031414303535113285
1173,"West Carroll, Louisiana, US",32.3,0.0,0.0,0.0,0.0
1174,"West Feliciana, Louisiana, US",38.8,0.0,0.0,0.0,0.0
1175,"Winn, Louisiana, US",16.1,0.0,0.0,0.08664339756999315,0.08664339756999313
1176,"Androscoggin, Maine, US",230.2,0.0,0.0,0.0,0.0
1177,"Aroostook, Maine, US",10.8,0.0,0.0,0.0,0.0
1178,"Cumberland, Maine, US",337.2,0.17882643471490003,0.12802352946349538,0.10943359216923748,0.07038710857971428
1179,"Franklin, Maine, US",18.1,0.0,0.0,0.0,0.0
1180,"Hancock, Maine, US",34.3,0.0,0.0,0.0,0.0
1181,"Kennebec, Maine, US",140.8,0.0,0.0,0.0,0.0
1182,"Knox, Maine, US",108.8,0.0,0.0,0.0,0.0
1183,"Lincoln, Maine, US",75.6,0.0,0.0,0.0,0.0
1184,"Oxford, Maine, US",27.8,0.0,0.0,0.0,0.0
1185,"Penobscot, Maine, US",45.3,0.0,0.0,0.0,0.0
1186,"Piscataquis, Maine, US",4.4,0.0,0.0,0.0,0.0
1187,"Sagadahoc, Maine, US",139.1,0.0,0.0,0.0,0.0
1188,"Somerset, Maine, US",13.3,0.0,0.0,0.0,0.0
1189,"Waldo, Maine, US",53.1,0.0,0.0,0.13862943611198902,0.13862943611198905
1190,"Washington, Maine, US",12.8,0.0,0.0,0.0,0.0
1191,"York, Maine, US",199.0,0.0,0.0,0.1373265360835137,0.0939211625808158
1192,"Allegany, Maryland, US",177.0,0.0,0.0,0.0,0.0
1193,"Anne Arundel, Maryland, US",1295.9,0.3583518938456109,0.2014983238642717,0.19694204509480234,0.05633983615362627
1194,"Baltimore, Maryland, US",1345.5,0.11198496682675348,0.07226864709750451,0.20527846690713636,0.06579495468042285
1195,"Calvert, Maryland, US",416.3,0.0,0.0,0.0,0.0
1196,"Caroline, Maryland, US",103.5,0.0,0.0,0.0,0.0
1197,"Carroll, Maryland, US",373.4,0.3465735902799727,0.11633596124073033,0.15659537106192098,0.056611876465604054
1198,"Cecil, Maryland, US",292.0,0.0,0.0,0.0,0.0
1199,"Charles, Maryland, US",320.2,0.09902102579427789,0.0990210257942779,0.20117973905426256,0.07673745542494508
1200,"Dorchester, Maryland, US",60.3,0.0,0.0,0.0,0.0
1201,"Frederick, Maryland, US",353.5,0.27465307216702745,0.27465307216702745,0.1732867951399863,0.09892114384399174
1202,"Garrett, Maryland, US",46.5,0.0,0.0,0.0,0.0
1203,"Harford, Maryland, US",560.1,0.0,0.0,0.0,0.0
1204,"Howard, Maryland, US",1144.9,0.1831020481113517,0.12161370641995045,0.12260365662646572,0.06770362010689278
1205,"Kent, Maryland, US",72.9,0.0,0.0,0.0,0.0
1206,"Montgomery, Maryland, US",1978.2,0.1832106683901098,0.12924334695425002,0.16328145668079425,0.03468225879196359
1207,"Prince George's, Maryland, US",1788.8,0.16309345424939892,0.058735883894985075,0.17131825051896887,0.03308494458317955
1208,"Queen Anne's, Maryland, US",128.5,0.0,0.0,0.0,0.0
1209,"St. Mary's, Maryland, US",294.4,0.0,0.0,0.0,0.0
1210,"Somerset, Maryland, US",82.8,0.0,0.0,0.0,0.0
1211,"Talbot, Maryland, US",140.7,0.0,0.0,0.0,0.0
1212,"Washington, Maryland, US",322.1,0.0,0.0,0.0,0.0
1213,"Wicomico, Maryland, US",263.7,0.0,0.0,0.0,0.0
1214,"Worcester, Maryland, US",109.9,0.0,0.0,0.0,0.0
1215,"Baltimore City, Maryland, US",7671.5,0.17896613835648115,0.1028655212210114,0.16402329862077109,0.033431043733314354
1216,"Barnstable, Massachusetts, US",548.3,0.16288722447527768,0.08704509045001871,0.12260365662646575,0.050030620162552615
1217,"Berkshire, Massachusetts, US",141.6,0.18941645469315838,0.06415744779957627,0.07472962509445251,0.04642442550386121
1218,"Bristol, Massachusetts, US",991.3,0.2310490601866484,0.08480855767064409,0.21021982175171577,0.09883273253934798
1219,"Dukes, Massachusetts, US",160.2,0.0,0.0,0.0,0.0
1220,"Essex, Massachusetts, US",1508.8,0.2602689685444384,0.06767271632905367,0.16491045635461626,0.07554550252871015
1221,"Franklin, Massachusetts, US",102.1,0.24849066497880007,0.09329845440735496,0.09174614688502501,0.035585271836771064
1222,"Hampden, Massachusetts, US",751.0,0.35263605246161617,0.15085592571642656,0.1373265360835136,0.056531696233329834
1223,"Hampshire, Massachusetts, US",299.8,0.21972245773362192,0.1420325976050657,0.08664339756999313,0.06465945699640394
1224,"Middlesex, Massachusetts, US",1837.9,0.2652551476217363,0.10242640957173713,0.16129677990514388,0.06941129488252117
1225,"Nantucket, Massachusetts, US",226.2,0.0,0.0,0.0,0.0
1226,"Norfolk, Massachusetts, US",1693.6,0.2961905943655892,0.0975799054466216,0.15659537106192092,0.07633530162007206
1227,"Plymouth, Massachusetts, US",750.9,0.32188758248682003,0.14935827496238135,0.2130935115298031,0.07970091404209778
1228,"Suffolk, Massachusetts, US",12415.7,0.20598980412527068,0.06642728006754565,0.14481380378114725,0.06050180835097702
1229,"Worcester, Massachusetts, US",528.6,0.19455146940875184,0.057506863331615095,0.13232586925680126,0.04793646664053171
1230,"Alcona, Michigan, US",16.2,0.0,0.0,0.0,0.0
1231,"Alger, Michigan, US",10.5,0.0,0.0,0.0,0.0
1232,"Allegan, Michigan, US",135.0,0.0,0.0,0.0,0.0
1233,"Alpena, Michigan, US",51.8,0.0,0.0,0.0,0.0
1234,"Antrim, Michigan, US",49.6,0.0,0.0,0.0,0.0
1235,"Arenac, Michigan, US",43.8,0.0,0.0,0.0,0.0
1236,"Baraga, Michigan, US",9.9,0.0,0.0,0.0,0.0
1237,"Barry, Michigan, US",107.0,0.0,0.0,0.0,0.0
1238,"Bay, Michigan, US",243.7,0.0,0.0,0.0,
1239,"Benzie, Michigan, US",54.8,0.0,0.0,0.0,0.0
1240,"Berrien, Michigan, US",276.2,0.0,0.0,0.1732867951399863,0.09329192237105005
1241,"Branch, Michigan, US",89.4,0.0,0.0,0.08664339756999315,0.08664339756999313
1242,"Calhoun, Michigan, US",192.8,0.0,0.0,0.08664339756999315,0.08664339756999313
1243,"Cass, Michigan, US",106.7,0.0,0.0,0.0,0.0
1244,"Charlevoix, Michigan, US",62.3,-inf,,0.0,0.0
1245,"Cheboygan, Michigan, US",36.6,0.0,0.0,0.0,0.0
1246,"Chippewa, Michigan, US",24.7,0.0,0.0,0.0,0.0
1247,"Clare, Michigan, US",54.8,0.0,0.0,0.0,0.0
1248,"Clinton, Michigan, US",133.1,0.0,0.0,0.1732867951399863,0.1368969521642121
1249,"Crawford, Michigan, US",25.3,0.0,0.0,0.0,0.0
1250,"Delta, Michigan, US",31.7,0.0,0.0,0.0,0.0
1251,"Dickinson, Michigan, US",34.4,0.0,0.0,0.08664339756999315,0.08664339756999313
1252,"Eaton, Michigan, US",187.3,0.23104906018664845,0.23104906018664845,0.11453634148426936,0.05855513046809956
1253,"Emmet, Michigan, US",69.9,0.17328679513998632,0.17328679513998632,0.0,0.0
1254,"Genesee, Michigan, US",668.5,0.21972245773362192,0.06384225154496852,0.1816792079946899,0.03262587167273686
1255,"Gladwin, Michigan, US",51.2,0.0,0.0,0.0,0.0
1256,"Gogebic, Michigan, US",14.9,0.0,0.0,0.0,0.0
1257,"Grand Traverse, Michigan, US",187.3,0.13515503603605486,0.13515503603605486,0.0,0.0
1258,"Gratiot, Michigan, US",74.7,0.0,0.0,0.0,0.0
1259,"Hillsdale, Michigan, US",78.1,0.15694461266687282,0.10605857407867593,0.1059122325484004,0.05688116572033427
1260,"Houghton, Michigan, US",36.3,0.0,0.0,0.0,0.0
1261,"Huron, Michigan, US",39.6,0.0,0.0,0.0,0.0
1262,"Ingham, Michigan, US",505.1,,,0.08664339756999315,0.1431789795151474
1263,"Ionia, Michigan, US",111.9,0.0,0.0,0.11552453009332425,0.11552453009332425
1264,"Iosco, Michigan, US",47.1,0.0,,0.0,0.0
1265,"Iron, Michigan, US",10.1,0.0,0.0,0.0,0.0
1266,"Isabella, Michigan, US",122.8,0.09902102579427789,0.0990210257942779,0.08664339756999315,0.05780297538738535
1267,"Jackson, Michigan, US",228.4,0.15694461266687282,0.10605857407867593,0.08664339756999312,0.057802975387385346
1268,"Kalamazoo, Michigan, US",445.7,0.18310204811135167,0.1831020481113517,0.1059122325484004,0.05688116572033426
1269,"Kalkaska, Michigan, US",30.6,0.13862943611198902,0.13862943611198905,0.0,0.0
1270,"Kent, Michigan, US",711.5,0.07847230633343642,0.05540283682551801,0.18329213359917834,0.06778000788656657
1271,"Keweenaw, Michigan, US",4.0,0.0,0.0,0.0,0.0
1272,"Lake, Michigan, US",20.3,0.0,0.0,0.0,0.0
1273,"Lapeer, Michigan, US",137.4,0.0,0.0,0.11552453009332424,0.0844804643389986
1274,"Leelanau, Michigan, US",62.5,0.0,0.0,0.0,0.0
1275,"Lenawee, Michigan, US",133.3,0.0,0.0,0.0,0.0
1276,"Livingston, Michigan, US",320.2,0.06301338005090411,0.06301338005090411,0.11453634148426935,0.05855513046809956
1277,"Luce, Michigan, US",7.4,0.0,0.0,0.0,0.0
1278,"Mackinac, Michigan, US",10.9,0.0,0.0,0.0,0.0
1279,"Macomb, Michigan, US",1754.9,0.3156314719854713,0.05997534121002621,0.1327247894431741,0.021006615295524188
1280,"Manistee, Michigan, US",45.6,0.0,0.0,0.0,0.0
1281,"Marquette, Michigan, US",37.1,0.0,,0.1732867951399863,0.11344283652361328
1282,"Mason, Michigan, US",58.0,0.0,0.0,0.0,0.0
1283,"Mecosta, Michigan, US",77.1,0.0,0.0,0.0,0.0
1284,"Menominee, Michigan, US",23.0,0.0,0.0,0.0,0.0
1285,"Midland, Michigan, US",162.0,0.0,0.0,0.0,0.0
1286,"Missaukee, Michigan, US",26.3,0.0,0.0,0.0,0.0
1287,"Monroe, Michigan, US",276.7,0.0,0.0,0.4864775372638283,0.30027308477447967
1288,"Montcalm, Michigan, US",89.8,0.0,0.0,0.0,0.0
1289,"Montmorency, Michigan, US",17.9,0.0,0.0,0.0,0.0
1290,"Muskegon, Michigan, US",344.9,0.07701635339554948,0.07701635339554948,0.0,0.0
1291,"Newaygo, Michigan, US",59.6,0.0,0.0,0.0,0.0
1292,"Oakland, Michigan, US",1385.7,0.2933735346831211,0.06864101439446511,0.09444682239251209,0.014196676985506347
1293,"Oceana, Michigan, US",51.9,0.0,0.0,0.0,0.0
1294,"Ogemaw, Michigan, US",38.5,0.0,0.0,0.0,0.0
1295,"Ontonagon, Michigan, US",5.2,0.0,0.0,0.0,0.0
1296,"Osceola, Michigan, US",41.5,0.0,0.0,0.0,0.0
1297,"Oscoda, Michigan, US",15.3,0.0,0.0,0.0,0.0
1298,"Otsego, Michigan, US",46.9,0.0,,0.08664339756999315,0.08664339756999313
1299,"Ottawa, Michigan, US",468.2,0.0,0.0,0.17328679513998632,0.17328679513998632
1300,"Presque Isle, Michigan, US",20.3,0.0,0.0,0.0,0.0
1301,"Roscommon, Michigan, US",47.1,0.0,0.0,0.0,0.0
1302,"Saginaw, Michigan, US",250.2,0.0,0.0,0.26740031098594164,0.09341119687592471
1303,"St. Clair, Michigan, US",226.1,0.0,,0.15659537106192095,0.06534939512009964
1304,"St. Joseph, Michigan, US",122.4,0.0,0.0,0.0,0.0
1305,"Sanilac, Michigan, US",44.8,0.0,0.0,0.08664339756999315,0.08664339756999313
1306,"Schoolcraft, Michigan, US",7.2,0.0,0.0,0.0,0.0
1307,"Shiawassee, Michigan, US",133.1,0.0,0.0,0.0,
1308,"Tuscola, Michigan, US",69.4,0.06931471805599453,0.06931471805599453,0.15659537106192095,0.07148569687705392
1309,"Van Buren, Michigan, US",125.5,0.0,0.0,0.0,0.0
1310,"Washtenaw, Michigan, US",488.4,0.08173577108431052,0.044004837679834534,0.10136627702704107,0.032266238062064904
1311,"Wayne, Michigan, US",2974.4,0.31556514494539256,0.08493959171956864,0.11914322803291362,0.016111530254699812
1312,"Wexford, Michigan, US",57.9,0.0,0.0,0.0,0.0
1313,"Aitkin, Minnesota, US",8.9,0.0,0.0,0.0,0.0
1314,"Anoka, Minnesota, US",782.1,0.0,0.0,0.0,0.0
1315,"Becker, Minnesota, US",24.7,0.0,0.0,0.0,0.0
1316,"Beltrami, Minnesota, US",17.7,0.0,0.0,0.0,0.0
1317,"Benton, Minnesota, US",94.2,0.0,0.0,0.0,0.0
1318,"Big Stone, Minnesota, US",10.6,0.0,0.0,0.0,0.0
1319,"Blue Earth, Minnesota, US",85.6,0.0,0.0,0.0,0.0
1320,"Brown, Minnesota, US",42.4,0.0,0.0,0.0,0.0
1321,"Carlton, Minnesota, US",41.1,0.0,0.0,0.0,0.0
1322,"Carver, Minnesota, US",256.9,0.0,0.0,0.0,0.0
1323,"Cass, Minnesota, US",14.1,0.0,0.0,0.0,0.0
1324,"Chippewa, Minnesota, US",21.4,0.0,0.0,0.0,0.0
1325,"Chisago, Minnesota, US",129.9,0.0,,0.0,0.0
1326,"Clay, Minnesota, US",56.4,0.0,0.0,0.0,0.0
1327,"Clearwater, Minnesota, US",8.7,0.0,0.0,0.0,0.0
1328,"Cook, Minnesota, US",3.6,0.0,0.0,0.0,0.0
1329,"Cottonwood, Minnesota, US",18.3,0.0,0.0,0.0,0.0
1330,"Crow Wing, Minnesota, US",62.6,0.0,0.0,0.0,0.0
1331,"Dakota, Minnesota, US",709.0,0.6931471805599453,,0.08664339756999315,0.05780297538738535
1332,"Dodge, Minnesota, US",45.7,0.0,0.0,0.0,0.0
1333,"Douglas, Minnesota, US",56.5,0.0,0.0,0.0,0.0
1334,"Faribault, Minnesota, US",20.4,0.0,0.0,0.0,0.0
1335,"Fillmore,Minnesota,US",24.2,0.0,0.0,0.0,0.0
1336,"Freeborn, Minnesota, US",44.2,0.0,0.0,0.0,0.0
1337,"Goodhue, Minnesota, US",61.0,0.0,0.0,0.0,0.0
1338,"Grant, Minnesota, US",11.0,0.0,0.0,0.0,0.0
1339,"Hennepin, Minnesota, US",2081.7,0.2130935115298031,0.11293406578712957,0.14105815647722383,0.03567911563169146
1340,"Houston, Minnesota, US",34.5,0.0,0.0,0.0,0.0
1341,"Hubbard, Minnesota, US",22.1,0.0,0.0,0.0,0.0
1342,"Isanti, Minnesota, US",86.8,0.0,0.0,0.0,0.0
1343,"Itasca, Minnesota, US",16.9,0.0,0.0,0.0,0.0
1344,"Jackson, Minnesota, US",14.6,0.0,0.0,0.0,0.0
1345,"Kanabec, Minnesota, US",31.1,0.0,0.0,0.0,0.0
1346,"Kandiyohi, Minnesota, US",53.0,0.0,0.0,0.0,0.0
1347,"Kittson, Minnesota, US",4.1,0.0,0.0,0.0,0.0
1348,"Koochiching, Minnesota, US",4.3,0.0,0.0,0.0,0.0
1349,"Lac qui Parle,Minnesota,US",9.5,0.0,0.0,0.0,0.0
1350,"Lake, Minnesota, US",5.2,0.0,0.0,0.0,0.0
1351,"Lake of the Woods, Minnesota, US",3.1,0.0,0.0,0.0,0.0
1352,"Le Sueur, Minnesota, US",61.7,0.0,0.0,0.0,0.0
1353,"Lincoln, Minnesota, US",11.0,0.0,0.0,0.0,0.0
1354,"Lyon, Minnesota, US",36.2,0.0,0.0,0.0,0.0
1355,"McLeod, Minnesota, US",74.6,0.0,0.0,0.0,0.0
1356,"Mahnomen, Minnesota, US",9.7,0.0,0.0,0.0,0.0
1357,"Marshall, Minnesota, US",5.3,0.0,0.0,0.0,0.0
1358,"Martin, Minnesota, US",29.3,0.1373265360835137,0.09392116258081579,0.03596025905647259,0.035960259056472585
1359,"Meeker, Minnesota, US",38.3,0.0,0.0,0.0,0.0
1360,"Mille Lacs, Minnesota, US",45.6,0.0,0.0,0.0,0.0
1361,"Morrison, Minnesota, US",29.5,0.0,0.0,0.0,0.0
1362,"Mower, Minnesota, US",55.1,0.0,0.0,0.0,0.0
1363,"Murray, Minnesota, US",12.4,0.0,0.0,0.0,0.0
1364,"Nicollet, Minnesota, US",73.0,0.0,0.0,0.0,0.0
1365,"Nobles, Minnesota, US",29.9,0.0,0.0,0.0,0.0
1366,"Norman, Minnesota, US",7.9,0.0,0.0,0.0,0.0
1367,"Olmsted, Minnesota, US",220.8,0.5493061443340547,0.14384103622589034,-0.05068313851352055,0.05068313851352055
1368,"Otter Tail, Minnesota, US",29.1,0.0,0.0,0.0,0.0
1369,"Pennington, Minnesota, US",22.6,0.0,0.0,0.0,0.0
1370,"Pine, Minnesota, US",21.1,0.0,0.0,0.0,0.0
1371,"Pipestone, Minnesota, US",20.6,0.0,0.0,0.0,0.0
1372,"Polk, Minnesota, US",16.0,0.0,0.0,0.0,0.0
1373,"Pope, Minnesota, US",16.4,0.0,0.0,0.0,0.0
1374,"Ramsey, Minnesota, US",3341.7,0.046209812037329684,0.046209812037329684,0.1373265360835137,0.07412794221567161
1375,"Red Lake, Minnesota, US",9.5,0.0,0.0,0.0,0.0
1376,"Redwood, Minnesota, US",18.3,0.0,0.0,0.0,0.0
1377,"Renville, Minnesota, US",16.0,0.0,0.0,0.0,0.0
1378,"Rice, Minnesota, US",129.4,0.0,0.0,0.0,0.0
1379,"Rock, Minnesota, US",20.1,0.0,0.0,0.0,0.0
1380,"Roseau, Minnesota, US",9.3,0.0,0.0,0.0,0.0
1381,"St. Louis, Minnesota, US",32.0,0.0,0.0,0.40235947810852507,0.33216869480115874
1382,"Scott, Minnesota, US",364.5,0.0,,0.0,0.0
1383,"Sherburne, Minnesota, US",204.4,0.0,0.0,0.0,0.0
1384,"Sibley, Minnesota, US",25.9,0.0,0.0,0.0,0.0
1385,"Stearns, Minnesota, US",112.2,0.0,0.0,0.0,0.0
1386,"Steele, Minnesota, US",85.1,0.0,0.0,0.0,0.0
1387,"Stevens, Minnesota, US",17.3,0.0,0.0,0.0,0.0
1388,"Swift, Minnesota, US",13.2,0.0,0.0,0.0,0.0
1389,"Todd, Minnesota, US",26.3,0.0,0.0,0.0,0.0
1390,"Traverse, Minnesota, US",6.2,0.0,0.0,0.0,0.0
1391,"Wabasha, Minnesota, US",41.4,0.0,0.0,0.0,0.0
1392,"Wadena, Minnesota, US",25.8,0.0,0.0,0.0,0.0
1393,"Waseca, Minnesota, US",45.2,0.0,0.0,0.0,0.0
1394,"Washington, Minnesota, US",619.7,0.0,0.0,0.1373265360835137,0.0939211625808158
1395,"Watonwan, Minnesota, US",25.8,0.0,0.0,0.0,0.0
1396,"Wilkin, Minnesota, US",8.8,0.0,0.0,0.0,0.0
1397,"Winona, Minnesota, US",82.2,0.6931471805599453,,0.13732653608351367,0.056588821328988285
1398,"Wright, Minnesota, US",188.5,0.0,0.0,0.0,0.0
1399,"Yellow Medicine, Minnesota, US",13.8,0.0,0.0,0.0,0.0
1400,"Adams, Mississippi, US",69.8,0.0,0.0,0.0,0.0
1401,"Alcorn, Mississippi, US",92.6,0.0,0.0,0.0,0.0
1402,"Amite, Mississippi, US",18.0,0.0,0.0,0.0,0.0
1403,"Attala, Mississippi, US",26.6,0.0,0.0,0.0,0.0
1404,"Benton, Mississippi, US",21.5,0.0,0.0,0.0,0.0
1405,"Bolivar, Mississippi, US",39.0,0.13862943611198902,0.13862943611198905,0.05068313851352055,0.05068313851352055
1406,"Calhoun, Mississippi, US",25.5,-inf,,0.0,0.0
1407,"Carroll, Mississippi, US",16.9,0.0,0.0,0.0,0.0
1408,"Chickasaw, Mississippi, US",34.7,0.23104906018664845,0.23104906018664845,0.0,0.0
1409,"Choctaw, Mississippi, US",20.4,0.0,0.0,0.0,0.0
1410,"Claiborne, Mississippi, US",19.7,0.0,0.0,0.0,0.0
1411,"Clarke, Mississippi, US",24.2,0.0,0.0,0.0,0.0
1412,"Clay, Mississippi, US",50.3,0.0,0.0,0.0,0.0
1413,"Coahoma, Mississippi, US",47.3,0.0,,0.0,0.0
1414,"Copiah, Mississippi, US",37.9,0.0,0.0,0.0,0.0
1415,"Covington, Mississippi, US",47.3,0.0,0.0,0.0,0.0
1416,"DeSoto, Mississippi, US",338.7,0.0,0.0,0.08664339756999315,0.08664339756999313
1417,"Forrest, Mississippi, US",160.7,,,0.08664339756999315,0.08664339756999313
1418,"Franklin, Mississippi, US",14.4,0.0,0.0,0.0,0.0
1419,"George, Mississippi, US",47.2,0.0,0.0,0.0,0.0
1420,"Greene, Mississippi, US",20.2,0.0,0.0,0.0,0.0
1421,"Grenada, Mississippi, US",51.9,0.0,0.0,0.0,0.0
1422,"Hancock, Mississippi, US",92.7,0.0,0.0,0.20117973905426248,0.10194636951951665
1423,"Harrison, Mississippi, US",326.0,0.12206803207423442,0.12206803207423442,0.0638532029707488,0.04224422341454336
1424,"Hinds, Mississippi, US",282.0,0.0,0.0,0.13862943611198902,0.13862943611198905
1425,"Holmes, Mississippi, US",25.4,0.0,0.09346394676005981,0.1373265360835137,0.0939211625808158
1426,"Humphreys, Mississippi, US",22.4,0.0,0.0,0.0,0.0
1427,"Issaquena, Mississippi, US",3.4,0.0,0.0,0.0,0.0
1428,"Itawamba, Mississippi, US",43.9,0.0,0.0,0.0,0.0
1429,"Jackson, Mississippi, US",193.2,0.3662040962227033,0.3662040962227033,0.0638532029707488,0.0638532029707488
1430,"Jasper, Mississippi, US",25.2,0.0,0.0,0.0,0.0
1431,"Jefferson, Mississippi, US",14.9,0.0,0.0,0.0,0.0
1432,"Jefferson Davis, Mississippi, US",30.6,0.0,0.0,0.0,0.0
1433,"Jones, Mississippi, US",97.5,0.0,0.0,0.0,0.0
1434,"Kemper, Mississippi, US",13.6,0.0,0.0,0.0,0.0
1435,"Lafayette, Mississippi, US",75.0,0.0,0.0,0.0,0.0
1436,"Lamar, Mississippi, US",112.0,0.0,0.0,0.0,0.0
1437,"Lauderdale, Mississippi, US",114.1,0.6931471805599453,,0.1732867951399863,0.07332905165269728
1438,"Lawrence, Mississippi, US",30.0,0.0,0.0,0.0,0.0
1439,"Leake, Mississippi, US",40.8,0.0,0.0,0.0,0.0
1440,"Lee, Mississippi, US",184.3,0.0,0.0,0.1732867951399863,0.09329192237105007
1441,"Leflore, Mississippi, US",54.5,0.2197224577336219,0.21972245773362192,0.03596025905647259,0.05542078354750997
1442,"Lincoln, Mississippi, US",59.5,0.0,0.0,0.2310490601866485,0.11652094709288939
